All elements turn off;5500000000.0;-64.75
All elements turn on;5500000000.0;-64.75
Only first element turn on;5500000000.0;-64.70
Only last element turn on;5500000000.0;-64.71
Left side on;5500000000.0;-64.78
Right side on;5500000000.0;-65.49
Upper half on;5500000000.0;-63.52
Lower half on;5500000000.0;-63.52
Vertical strips [1010];5500000000.0;-66.02
Vertical strips [0101];5500000000.0;-65.67
Horizontal strips [1010];5500000000.0;-63.47
Horizontal strips [0101];5500000000.0;-63.47
Chessboard [1010/0101];5500000000.0;-63.65
Chessboard [0101/1010];5500000000.0;-63.64
Thick vertical strips [1100];5500000000.0;-63.65
Thick vertical strips [0011];5500000000.0;-65.06
Thicker vertical strips [11110000];5500000000.0;-65.06
Thicker vertical strips [00001111];5500000000.0;-65.34
Thick horizontal strips [1100];5500000000.0;-64.62
Thick horizontal strips [0011];5500000000.0;-64.62
Chessboard [11001100/00110011];5500000000.0;-65.89
Chest;5500000000.0;-65.69
Dartboard;5500000000.0;-65.08
Random 1;5500000000.0;-64.76
Random 2;5500000000.0;-64.41
Random 3;5500000000.0;-64.42
Random 4;5500000000.0;-64.67
